"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g621",4.05300079427475,-3.56354058263426,1.6829664570449,-2.1174162846308,0.034224533325006,0.0913574236336854
"g1479",134.024940979202,-1.07282827019893,0.507343628929673,-2.11459888135827,0.0344641490912002,0.0918119384240424
"g1264",10.8175879367988,-2.02193384190393,0.957547988051883,-2.11157442460667,0.0347229681323362,0.0921306809763791
"g1554",282.89655652521,0.898285800592253,0.425292477075489,2.1121600992552,0.0346727195939888,0.0921306809763791
"g1510",280.059917543931,-1.03789070760598,0.492885858836467,-2.10574251421227,0.0352267247098103,0.0932803670315777
"g358",1923.04643374524,-1.33769350450921,0.636040780505653,-2.10315681872748,0.0354520635442461,0.093689684895373
"g959",2267.48769976547,1.56413854320744,0.744123666855539,2.10198736161297,0.0355543829204292,0.0937729143160325
"g1111",23.3621568095392,-1.4710299242799,0.701308953608272,-2.09754904270276,0.0359450005507414,0.0946146734178561
"g481",302.164081329893,0.780904737597852,0.372951604797919,2.09385005333595,0.036273339744237,0.0951840355201633
"g887",6.83658910028954,2.87293209869492,1.37231453826867,2.09349388830308,0.0363050890767995,0.0951840355201633
"g399",1514.175702292,0.526919250068441,0.251832143436083,2.09234310949737,0.0364078339675268,0.0952647671403271
"g1404",765.07529282096,-1.0123423474557,0.485209610213529,-2.08640209539584,0.0369422153496687,0.0964723730235924
"g547",16.1308163531663,-1.34114407212634,0.643294207741351,-2.08480669651167,0.0370868506237529,0.0966594295784426
"g1227",635.509562184317,0.669111440891007,0.321256333167569,2.08279610955403,0.0372698123608021,0.0969454451192572
"g768",435.188445509666,-0.91459517825863,0.439686742388469,-2.08010633500196,0.0375157806731429,0.0973939090416494
"g1266",14.9168933106252,-1.80542222835781,0.869451778136268,-2.07650645355843,0.0378471348741746,0.0980618523941431
"g884",3.65248457366182,4.39080077581474,2.11533007481972,2.07570479334718,0.0379212623529675,0.098062014365877
"g1242",6275.91649708159,0.842224293648486,0.406501963963418,2.07188247121059,0.0382764030526377,0.0987874417966711
"g279",3646.49876930445,0.794310832837362,0.384150633224675,2.06770668622795,0.0386676128075551,0.0996029559478657
"g143",1592.03688920313,0.645562565785256,0.312939191636693,2.062900982165,0.0391220367988288,0.100577818876989
"g1197",1039.6799042797,0.701557898534863,0.340496991434658,2.06039382485849,0.0393609067660257,0.100995815035306
"g25",124.771495151818,-1.11084585316908,0.539724450117779,-2.05817218939529,0.0395736072421869,0.101345175993531
"g674",1105.7596362861,1.99674626576943,0.9723983345339,2.0534241934161,0.0400314548912683,0.102319780455674
"g1136",34.3611796722249,-1.45481171821965,0.708849502952398,-2.05235626484928,0.0401350516233743,0.102386913967914
"g23",91.7154458291414,-0.809835978739466,0.39544793752494,-2.04789531539381,0.0405702579924605,0.103298118426957
"g1454",7.85810654691273,-2.42096900746067,1.18728897897587,-2.03907309031786,0.0414427334250236,0.105317042331538
"g392",2.78256053309055,3.95498204270647,1.94255778502144,2.03596622617989,0.0417537467997159,0.105701645818019
"g1639",4054.4047736596,-1.93734573164638,0.95127579829761,-2.03657628535639,0.0416925212644302,0.105701645818019
"g1053",629.307419007468,0.624164916029759,0.306919184905694,2.03364581533587,0.0419873189718613,0.106090096028138
"g1446",1230.36049046923,0.619768053189431,0.304970674020075,2.03222180355818,0.042131206557302,0.106250890441653
"g549",2319.67320557687,-0.662367056757316,0.326381994945362,-2.02942278377887,0.0424152464311128,0.106763852233447
"g281",1422.8349964989,1.77451584133909,0.876578581252491,2.02436596021271,0.0429325114607398,0.107453015451833
"g916",1.8792742403755,4.45996664860495,2.20181637062704,2.02558519779505,0.0428073096650054,0.107453015451833
"g1084",18.4107587002044,1.53504872054636,0.75814944541302,2.02473104720153,0.0428949887641096,0.107453015451833
"g240",1793.25956421356,1.38844120216431,0.686886635601143,2.02135422382936,0.0432431097500314,0.107957560527592
"g1314",286.91440625436,-0.959566103749328,0.474837192835652,-2.02083180978085,0.0432971787312322,0.107957560527592
"g994",15.2779374140682,-1.8049157588881,0.89453365192991,-2.01771700259022,0.0436207430319467,0.108559894312589
"g234",264.317500407463,-0.934373855934788,0.463484707122023,-2.01597559008305,0.0438025283449771,0.10880778147983
"g1526",1748.0342162229,0.947837658103108,0.470497164495889,2.01454488916774,0.0439523569107232,0.108975506647561
"g381",1217.41169521715,-1.24707185823218,0.619752079740179,-2.01221084849767,0.0441977153985986,0.109174953708479
"g1339",142.821183678868,-1.2463947133541,0.619398668995644,-2.01226572762117,0.0441919331641204,0.109174953708479
"g39",507.474513997597,0.722879134251463,0.359468063898302,2.01096900351063,0.0443287308509953,0.109294673457575
"g937",21.870459758993,-7.84425800117268,3.90867086344988,-2.00688629849206,0.0447617710858174,0.110157221036473
"g50",87.5182634543096,-0.947527421877273,0.472657259415788,-2.00468183446168,0.0449970717426147,0.110530840421562
"g808",1025.88829147536,-0.651896056167052,0.326357474346237,-1.99749081118163,0.0457718916659266,0.112225897343864
"g586",46.8996764365402,1.20675954372082,0.604488704107514,1.99633100754549,0.0458979050615054,0.112326850834442
"g541",3.96275981585224,4.48509698218705,2.25642915392567,1.98769678825679,0.0468452343557492,0.114433745916996
"g1433",27.4648001250852,1.41863799412258,0.71470483037913,1.98492851009561,0.0471524258832545,0.114972029225468
"g1559",30.2586681262553,1.53026528098934,0.775470619760399,1.97333753464723,0.0484571192339114,0.117936076959005
"g1363",578.346310073326,-0.857773838583101,0.435306101684046,-1.97050727123896,0.0487802624741816,0.118287669442887
"g1463",133.682193092777,0.730804285230406,0.370741043208567,1.97119876155519,0.0487011455314474,0.118287669442887
"g1204",2.80012042853823,5.00303504332324,2.5440974028294,1.96652653226215,0.0492378205887442,0.118961449743608
"g1338",48.5608357627579,-1.13485196768541,0.577032164535358,-1.96670486921508,0.0492172452183449,0.118961449743608
"g267",42.6783333027973,-1.11736125580339,0.570616333119758,-1.95816556756164,0.0502105880239862,0.12109074415985
"g1102",1780.88750175089,0.758718682762404,0.388014794850351,1.95538596164877,0.0505375318271219,0.121657622071108
"g543",2.8598929942729,5.03287110999543,2.58117681933683,1.94983585482861,0.0511956865411177,0.123018310309328
"g79",13.8816329564836,1.38104261371712,0.710249991823464,1.94444580023366,0.0518417153625661,0.124344983949343
"g53",370.356128650782,0.952419142019446,0.493770410616104,1.92887042548998,0.0537469501562643,0.128681667281906
"g1208",6516.38514975807,-0.83466549979518,0.433127073662447,-1.92706840682434,0.0539711053803573,0.128985096612984
"g1032",2.96600682680838,4.08752810431349,2.12783666287263,1.92097832302374,0.054734440378871,0.130573692002928
"g817",10.3720317170759,1.85987184430689,0.970327594366101,1.91674631856874,0.0552701677372654,0.131205366541302
"g896",1338.67935648639,1.17835908990576,0.614836994227364,1.91653901923476,0.0552965215483736,0.131205366541302
"g975",17.1756626331845,-7.49564952964552,3.90919171903383,-1.91744229200866,0.0551817657091169,0.131205366541302
"g1303",225.073171880421,-0.62298342654732,0.325748149812777,-1.91246957781764,0.0558159910787518,0.132201023592607
"g365",773.75761079269,0.758570401144866,0.396836287790375,1.91154494809097,0.0559345863028838,0.132245343330389
"g200",12.2784198001589,-1.38280729852994,0.724240821373929,-1.90931974243963,0.0562208570235958,0.132528655750072
"g304",65.3784457439257,1.51467323950912,0.79341394743517,1.90905799476494,0.056254610673369,0.132528655750072
"g1285",49133.8916419888,1.56084597608877,0.818748915888398,1.9063792889364,0.0566010138286116,0.133107890424657
"g73",947.220915234437,0.570818914737418,0.300453897470807,1.89985525081391,0.0574521179158708,0.13486986546208
"g1055",269.780206692705,-0.644621357226317,0.339648136134296,-1.89790930273628,0.05770803069727,0.135230854235727
"g74",289.592736306671,-0.835417037724908,0.440660225558259,-1.89583036832186,0.0579824788239978,0.135350592296159
"g248",832.878085694241,-0.616625357757077,0.325140720334464,-1.89648764117509,0.0578955926912493,0.135350592296159
"g895",135.385160800686,1.47537513402878,0.778479613178804,1.89520073365095,0.0580658130092285,0.135350592296159
"g339",1650.1849598623,0.86835816737578,0.460340347705629,1.88633946970702,0.0592492237118339,0.137866383470067
"g906",531.679739216091,0.640952419098512,0.340028131695717,1.88499820853671,0.0594300796831111,0.138044606141121
"g940",72.7387571944259,1.19792596526357,0.635838631056708,1.88400941174763,0.0595637024002997,0.138112682973725
"g603",244.681625328104,0.916320067555964,0.487087104671531,1.8812242384735,0.0599414218720794,0.138503390154683
"g1434",523.605882018131,1.10759031993893,0.588749327302657,1.88125959313335,0.059936614727437,0.138503390154683
"g1176",2.51689758560467,-3.6148812605715,1.92655829497662,-1.8763414893788,0.0606084033757217,0.139800568065254
"g1687",618.47466918777,-0.650617998848698,0.346894586760055,-1.8755495867646,0.0607171544234989,0.139807847750804
"g15",87.6706164327138,-0.906003620022206,0.485760412185706,-1.86512444673207,0.0621639626137047,0.142264684636814
"g21",2258.31573298549,-0.73871875030528,0.395694737291932,-1.8668905110059,0.0619168792486672,0.142264684636814
"g417",460.267817374561,0.567385687974722,0.304359709935168,1.86419446941772,0.0622943997611532,0.142264684636814
"g1108",20.5580263850703,-1.73853826619127,0.93159584410652,-1.86619366884218,0.062014274547716,0.142264684636814
"g1162",287.890888449306,0.593574420721413,0.318475138481659,1.86380143690744,0.0623495939023763,0.142264684636814
"g1616",5.45078562650973,-2.62376342521246,1.40817432899284,-1.86323764834503,0.0624288381978767,0.142264684636814
"g94",2.47604069232204,-3.64875070355859,1.96696682488108,-1.8550138504645,0.0635942487436763,0.143929547583978
"g455",241.060154234001,-0.661769713008326,0.356417871426059,-1.85672427244046,0.0633503923876091,0.143929547583978
"g1313",1286.63936882901,0.958264320543984,0.516569700444756,1.85505328655347,0.0635886175849261,0.143929547583978
"g1682",196.432405494138,-0.896128655165867,0.482794139667813,-1.85612993517786,0.0634350398243863,0.143929547583978
"g1382",153.187495468726,1.83264109967922,0.990819251255021,1.84962201466908,0.0643680475729365,0.145432244004382
"g865",376.586667398641,-0.562453293284324,0.30475177040424,-1.84561124136622,0.0649486730948253,0.146494111035006
"g783",65.7695196265603,-1.17973417784656,0.64270270935965,-1.83558301632488,0.0664193508885046,0.149556497578878
"g899",152.236207173643,-1.39748813683761,0.763009529936136,-1.83154742111096,0.067018876459284,0.150484887430112
"g1046",3.28688847891802,3.28020732565202,1.79121155599366,1.83127856376092,0.0670589755164397,0.150484887430112
"g869",5.69191186243679,3.54817879679929,1.9426062166602,1.8265043972213,0.0677743195133341,0.151576349722389
"g1010",614.257672738295,0.572980549478123,0.313609723315824,1.82704969546208,0.0676922977709151,0.151576349722389
"g681",38.2136029621453,-0.97222706193351,0.532912079160664,-1.82436672005027,0.0680966497779624,0.152040411983174
"g769",587.661849013579,-0.590093706803087,0.323780138897472,-1.82251360078002,0.0683770919549182,0.152409545030828
"g1604",572.437584623479,0.985115393688658,0.54075213429637,1.82175035697362,0.0684928733335897,0.152411032426341
"g726",240.012743926742,0.982267222292156,0.539765394347287,1.81980399740144,0.0687888587750966,0.152812833923201
"g1729",89.1575580590584,0.824267416705408,0.453824554618023,1.81626888258433,0.0693291361457495,0.153755069107156
"g1747",3777.13571413329,-0.812757121638533,0.447798920416594,-1.81500464735916,0.0695231952982517,0.153927609656999
"g1110",933.174118517445,-0.697240488468576,0.384548282167936,-1.81314160223991,0.0698099840581451,0.154304539053396
"g373",4405.02987622489,0.731485067351989,0.404021449198858,1.81051047859579,0.0702166608637148,0.154944764972597
"g987",273.846812392239,0.556614218750313,0.308376804601828,1.80498082360314,0.0710776828772776,0.156583780581557
"g81",41.5301899405667,-0.799370241483288,0.443485860596826,-1.80247063662306,0.0714713904795795,0.156928890538911
"g923",12004.5437541167,-0.741420222580381,0.41122676079314,-1.802947408263,0.0713964745614638,0.156928890538911
"g698",225.86612096076,-1.18773831646468,0.65987558101589,-1.79994282351855,0.0718696668749663,0.157542117454396
"g1179",92.5470720580087,-1.45990028277955,0.811955532484647,-1.79800521626122,0.072176181157586,0.157952502235775
"g1240",544.15193042653,0.535047029507236,0.297886348385791,1.79614484653825,0.0724714836288484,0.158337036839266
"g1163",30.7431545457861,-1.45320381717758,0.812731792768473,-1.78804844366605,0.0737681924371917,0.160904591082112
"g855",108.724495255669,-1.1971628514515,0.671568613393087,-1.7826366920319,0.074645462926896,0.162550317294754
"g649",56.5784121212521,-0.798606926123488,0.448895007002745,-1.77905058792201,0.0752314685949137,0.163557412840174
"g890",5.21860986627403,2.89593605931747,1.63027740834595,1.77634557437414,0.0756759758033692,0.164254085186329
"g52",312.771992253006,0.570613190717985,0.32240941929987,1.76984032277067,0.0767537445352958,0.166320716472556
"g557",2.11579652646951,4.62947991606568,2.62331007389676,1.76474750816966,0.0776062102352684,0.167893173776953
"g861",2.02526340435272,3.50243404906022,1.99079336077437,1.75931571707566,0.0785238984916874,0.16960137292495
"g952",3429.0900802104,0.684210428398119,0.389124182704502,1.75833437963865,0.0786906312579824,0.169684683689851
"g1324",1059.26464800347,0.778303369640677,0.443761146666111,1.75387903039262,0.0794512374392071,0.170971872199127
"g1328",6.594899206208,-2.13328315364629,1.21670553922566,-1.75332739506057,0.0795458257361496,0.170971872199127
"g291",393.108411627659,0.903733008547961,0.517515501620099,1.74629166801535,0.0807602829431463,0.173300834062764
"g692",690.132549629546,0.574245356628627,0.328988993711159,1.74548500893861,0.0809004796911756,0.173320768788214
"g1088",227.293264332604,0.712757669744108,0.408538894783459,1.74465070240594,0.0810456893580176,0.173351361405517
"g579",32.0332883200352,-1.94368555948559,1.11702496341026,-1.74005561482847,0.0818492529032934,0.174787759425743
"g1118",62.6728643719095,-0.928302313317596,0.538322244335942,-1.72443610325396,0.0846291446897113,0.18043315228531
"g16",4.11145774009566,3.53200462721385,2.0493489500078,1.72347643733411,0.0848024026070268,0.18051186664261
"g1311",13.2274815619888,2.26935283250988,1.31953888059979,1.7198074765924,0.0854674431191441,0.181635464991568
"g1508",5.54562342178879,2.63940612650089,1.53611103048469,1.71823915987901,0.0857530014814218,0.181950278784299
"g984",3.22459647103127,3.25088141969542,1.89373990195013,1.7166462069832,0.0860438343909037,0.18227525877369
"g545",693.731165299425,0.549243179250115,0.320652426942199,1.71289263108906,0.0867322942005249,0.183147619651507
"g1498",1019.56436547281,1.00265296208875,0.585107283325145,1.71362242560151,0.0865980922155214,0.183147619651507
"g956",1385.6205905487,0.707894582198873,0.413724229654167,1.7110300327119,0.0870755688638075,0.183579702509046
"g886",930.431420405211,1.46995143947005,0.860968311931972,1.70732350900528,0.0877619388632872,0.184732602631148
"g560",1702.72441302414,1.07265123637654,0.628949557336942,1.70546464953133,0.0881077998557011,0.184872784483278
"g1635",402.259698315779,-0.546835670082396,0.320597215756784,-1.705678163148,0.0880680175453929,0.184872784483278
"g465",44.0604147573739,1.22222570989406,0.719620511735381,1.69843089512086,0.0894264651257781,0.187342784535649
"g1219",735.530029900773,0.521497786213856,0.30754288819654,1.69569125552526,0.0899443654217376,0.188075757045237
"g1376",1584.39364079642,-0.738787457187579,0.436035032379722,-1.69433050632548,0.0902024967701852,0.188075757045237
"g1555",7.99846816487306,1.53671480268868,0.906598886389114,1.69503274905758,0.0900692084113648,0.188075757045237
"g458",142.002315387937,-0.768175097303972,0.454502066902986,-1.69014654331141,0.0909999223872149,0.189440090001058
"g683",1233.84075879817,-0.662309507768176,0.392625629381899,-1.68687283306195,0.091627806894488,0.190349056531289
"g854",7.89833034438223,1.53230647787014,0.908640623667415,1.68637240946318,0.091724092195591,0.190349056531289
"g1129",124.290292316704,-0.909020469495555,0.541474673676845,-1.67878667957435,0.0931936255609542,0.193096025418941
"g1381",1432.11189877119,0.603586187235543,0.35985336345822,1.67731150665102,0.0934815836457421,0.193390026167129
"g1009",40.3544165755359,0.86202734222029,0.515325567957975,1.67278201552497,0.0943702165712583,0.194923817067623
"g843",1088.57003933772,0.736484951148088,0.4407477868955,1.67098956148067,0.0947237396526698,0.195349269937905
"g14",105.449901527998,0.652660949175559,0.391528270773927,1.66695740229807,0.0955228754608751,0.19547494143771
"g124",2436.18390080262,-0.62670695669603,0.375820213525831,-1.66757117935849,0.0954008834770774,0.19547494143771
"g615",2643.83239382579,0.693522640409827,0.415805696790265,1.66790076654396,0.0953354274918227,0.19547494143771
"g1332",32.6893035960741,0.76165493300312,0.456558920338517,1.66825112613809,0.0952658855525083,0.19547494143771
"g1388",1448.26194449654,0.568771823482821,0.340939816315647,1.66824699335276,0.0952667056211585,0.19547494143771
"g1470",120.535339801458,0.676260526436961,0.40628425891409,1.66450092908955,0.0960123655486228,0.196173413559223
"g668",688.048841364831,0.478425811608513,0.288150926248434,1.66033063935401,0.0968479551614863,0.197575797586761
"g998",713.222256237086,0.880170191737595,0.531028543748442,1.65748188510663,0.0974220882998875,0.198136474514671
"g1268",34.2010644706658,0.94022348549282,0.567128343870027,1.65786721058029,0.0973442717160633,0.198136474514671
"g13",61.8333283894469,0.767810566067713,0.46486864119017,1.65167210268677,0.0986014126592581,0.200227408528923
"g1151",131.493060122483,0.890935830324299,0.539885786341897,1.65023020213407,0.0988958618007203,0.200392558795106
"g1259",51.3598915054457,-1.00716177591749,0.610675694936294,-1.64925800104515,0.0990947899258953,0.200392558795106
"g1273",1130.65402406047,-0.553780080795951,0.33585715820468,-1.64885597125926,0.0991771450243962,0.200392558795106
"g1769",598.950616696198,0.740008338174868,0.44894851659184,1.64831447443593,0.0992881560193275,0.200392558795106
"g1294",445.202068110861,-0.977861884058583,0.594000031755537,-1.64623204003637,0.0997159951395974,0.200949737541594
"g990",4.15386718593166,-2.38602157174951,1.45032747802704,-1.64516056400955,0.0999367036803564,0.20108844327172
"g929",17.529487259963,1.16645749043674,0.710997701801932,1.64059249063745,0.100882034836609,0.20268257074912
"g1253",16.5961664715095,-1.41233950603863,0.861344346225557,-1.63969208392387,0.101069205700143,0.202750952040893
"g1283",7.71161015312682,-2.67231561315021,1.63459713916886,-1.63484662313125,0.102081204283621,0.204471277566588
"g1685",145.002612931573,-0.650326908461887,0.398186203194565,-1.63322310829569,0.10242208158383,0.204844163167661
"g1081",3.72307325532259,2.85194436940836,1.7511062021144,1.62865300000921,0.103386497647064,0.206461120489763
"g1361",4.3465066891388,1.91133712342023,1.17550854396711,1.62596616862507,0.103956852522559,0.207287458945584
"g888",53.077280088542,-1.07690872840871,0.662854605804757,-1.62465300682532,0.10423651578159,0.207532551721542
"g1750",17.9645866599746,1.24763735851783,0.769176248730936,1.62204353108447,0.104794027724143,0.208329268328476
"g1655",450.553060690646,-0.6985926250272,0.431875052388973,-1.61758041165574,0.105753053361331,0.209920603673766
"g459",544.373762834939,0.632467236340237,0.391803134663378,1.61424751459334,0.106473749510278,0.210091273251279
"g691",391.488777024922,0.628014029105924,0.388710991743217,1.61563228837324,0.106173838618659,0.210091273251279
"g850",76.0519656722045,1.71628638979009,1.06226163670981,1.61569083404538,0.106161173714989,0.210091273251279
"g1097",105.299080915102,0.796028949014199,0.493001451451925,1.6146584288339,0.10638468472833,0.210091273251279
"g78",1168.33195622517,-0.566970298411237,0.351533659342686,-1.61284782649657,0.106777572553863,0.210252097021838
"g650",12.4258025606497,-1.92621735882994,1.19516139282925,-1.61167970316553,0.107031656641026,0.210252097021838
"g1754",1.94259827160394,-3.26310771940408,2.02380292849301,-1.61236436288483,0.106882674995228,0.210252097021838
"g719",5796.91862000021,1.13219585236887,0.703275580880624,1.60988932809406,0.107422019180787,0.210706301326461
"g469",1679.5151280878,-0.816005692861746,0.507315070191714,-1.60847911053259,0.107730287670658,0.210998374076851
"g1223",7.31600592833119,1.8423285643847,1.15078869613192,1.60092688655807,0.109393113762492,0.213938674477901
"g878",168.102850419061,-0.538088573139236,0.336531736869685,-1.59892370967556,0.109837555098574,0.214491036800164
"g1142",51.0320755497632,0.874152200062001,0.547897186996651,1.59546758189022,0.110607713768159,0.215676896949989
"g26",35.5027827034848,-0.954012984631808,0.5989045763242,-1.59292986286246,0.111175926123424,0.216466067922666
"g1135",671.338896657186,-0.882183740083288,0.554489039060388,-1.59098499327993,0.111612953073521,0.216997870586405
"g66",244.892209579179,1.78058548844667,1.12688406531816,1.58009642983456,0.114084784799868,0.221478379875404
"g872",13.4713059628948,1.88842222617399,1.19749338756777,1.57697925164294,0.114800299282313,0.222541136529695
"g709",247.143001957841,0.53396524724741,0.339130663759811,1.57451184545668,0.115369165198105,0.222880414245142
"g1130",89.7469616132084,-0.783792804620959,0.49774242544873,-1.57469559464284,0.115326725172339,0.222880414245142
"g1460",78.3108347580487,-0.991395552930008,0.62984508970126,-1.57403077223359,0.115480335477468,0.222880414245142
"g580",479.468969871737,-1.03556352291813,0.659222044671996,-1.57088727734125,0.116208834325504,0.22395996600723
"g194",124.254376387339,-0.672398443833891,0.428678737262718,-1.56853696109916,0.116755871130252,0.224361064407045
"g898",18.9221576650145,1.2507065974674,0.797019062488414,1.56923046929706,0.116594246963529,0.224361064407045
"g625",196.311516598787,0.548781933263243,0.35121208562886,1.56253715552136,0.118161499931585,0.226733081028143
"g1596",100.482123684793,0.895548740969367,0.573608935874459,1.56125312030594,0.118464039915069,0.226984643773591
"g156",1933.2277005744,-0.582817513869156,0.373718624589162,-1.55950888053776,0.118875984349666,0.227444802426239
"g924",2.5305506432497,2.81297552508736,1.80798189094246,1.55586487850331,0.119740226543029,0.228438126718978
"g972",924.76888331057,0.494329480982047,0.317698676818944,1.55596959336335,0.119715322990553,0.228438126718978
"g241",325.31840502292,0.590731058845574,0.380350566057414,1.55312259678983,0.120393848603992,0.229354612304583
"g1480",265.504809538705,-0.744395540382596,0.479779736036552,-1.55153601636457,0.120773283094136,0.229746877610109
"g1333",2291.29833712406,0.671290329361424,0.432959213578051,1.55047013277247,0.121028716783551,0.229902469184249
"g1335",712.019165343642,-0.454755521130107,0.293449960385615,-1.54968676953483,0.121216715206516,0.229929700477689
"g712",677.169189148151,-0.538364360591698,0.347887068737069,-1.5475262203511,0.121736406828647,0.230417321232305
"g827",42.0990393429737,-0.705350826609029,0.455896927018591,-1.54717170659995,0.121821846572971,0.230417321232305
"g1327",60.4738104117734,-0.772164628512191,0.499920995173879,-1.54457331451667,0.122449505075045,0.231274100883537
"g367",37.9003424497986,1.14732755597657,0.743662636694269,1.54280650844135,0.122877729867684,0.231752299636486
"g842",183.73665018826,0.764424713606729,0.498244219698023,1.5342369933966,0.124971359832575,0.23536569049549
"g366",966.356697530556,0.966578428568874,0.632275649607733,1.52872948557887,0.126331519520637,0.237589391825744
"g238",855.197606844984,0.666825620757967,0.436423578892303,1.52793215813511,0.126529382857001,0.237623975748468
"g1683",230.800060560052,0.503865751215484,0.331841397765255,1.51839328850682,0.128915282595025,0.241761804753277
"g27",234.446524502201,-0.628297719648789,0.414671981112736,-1.51516800812731,0.129729862566827,0.242945315471682
"g324",403.121075808526,0.63367352570805,0.420512658151255,1.50690713685989,0.131834461851946,0.246250023370791
"g1051",256.973241022675,-0.580936191073191,0.385547575553684,-1.50678211434454,0.131866515536172,0.246250023370791
"g1379",71.0722062697573,-1.53326900531441,1.01978238571497,-1.50352568037292,0.132703539818364,0.247464065802133
"g1256",3075.93505776318,-0.695711821393302,0.465252921015118,-1.4953411144101,0.134825440120143,0.25106734559644
"g76",476.287851761118,0.476225451401895,0.319174346222583,1.49205428643626,0.135684914510493,0.252227901142927
"g902",9.0466917463854,1.78872960845019,1.19928052038368,1.49150226160427,0.13582967788135,0.252227901142927
"g707",1281.63186181413,-0.781692617589682,0.52482270962658,-1.48944129751144,0.136371200566776,0.252508637339221
"g1341",18.0962439916996,1.17792827353636,0.791219251853035,1.48875077391969,0.136553009316376,0.252508637339221
"g1742",1125.657232728,0.405292867196074,0.27214292204145,1.48926477365575,0.136417659949617,0.252508637339221
"g195",513.041937673346,0.763269470059115,0.515930500826171,1.47940365773466,0.139032463130916,0.256377411121634
"g1731",274.629621746715,0.459088583914966,0.310249753902288,1.47973875286152,0.138942979328579,0.256377411121634
"g571",111.490967482229,-0.73246568783293,0.495363728838871,-1.47864214755857,0.139235981819863,0.256395604908899
"g1085",7.5009210635758,1.95165792001274,1.32146518538051,1.47688939640946,0.139705287759057,0.256902501379155
"g875",265.4036485467,-0.700586717106859,0.475240127788329,-1.47417416194892,0.140434704755025,0.257885643683292
"g1634",5.34152010829742,-2.31115314384126,1.56980784089711,-1.47225226147456,0.140952769409344,0.258478485731262
"g64",1461.95511345031,0.461095130056391,0.314970104905901,1.46393299832105,0.143212256149981,0.261535209851828
"g1523",154.172513321735,-0.453938003373521,0.309969566048517,-1.46445991185622,0.143068328679392,0.261535209851828
"g1535",868.348016126901,-0.767299198840339,0.523709078944557,-1.46512487502927,0.142886851130084,0.261535209851828
"g1063",4.71672964460201,-2.75947841436653,1.88702116686221,-1.46234629628191,0.143646337910719,0.261966599715967
"g1059",68.0683875100693,0.598919496143332,0.410184042507047,1.46012383242101,0.144256043762723,0.262716646412442
"g1061",4.61570859277965,-1.95088793256182,1.33879357577368,-1.45719845677809,0.145061606478023,0.263820833759481
"g859",216.343151958592,0.466183615869088,0.320338127301948,1.45528607473461,0.145590080123289,0.264418746341886
"g774",693.896031943151,-0.681369673195639,0.469422197381304,-1.45150714430782,0.146638694310419,0.265958398995883
"g204",289.034603559746,-0.680310441724299,0.469942132738529,-1.44764726192962,0.147715726200829,0.266519512670222
"g757",125.160533911872,0.571409289443035,0.394741128795605,1.44755448003724,0.147741689552758,0.266519512670222
"g1706",549.538429336598,-0.546541646375283,0.377178053900019,-1.44902822612304,0.147329700152752,0.266519512670222
"g1709",18.6931968653174,1.10665280522485,0.76452005168607,1.44751311987728,0.147753264576996,0.266519512670222
"g419",3472.64156296897,1.27305110685791,0.882718136825416,1.44219434692515,0.149247554913034,0.268153258017432
"g776",15.5383453432762,1.28683075530084,0.891777285883734,1.44299566233694,0.149021693149879,0.268153258017432
"g1525",241.464715378841,-0.646556997191179,0.448335718569991,-1.44212689377825,0.149266579425111,0.268153258017432
"g1408",1023.53409637593,-0.654277409068836,0.454432741742025,-1.43976731641458,0.149933240921876,0.268985922737892
"g1419",4.03118012325738,-2.41512142779292,1.67890818913041,-1.43850714614944,0.1502902113182,0.269078181138142
"g1429",625.691154050349,-0.577907154320854,0.402040478440035,-1.4374352467274,0.15059435968532,0.269078181138142
"g1728",10.7137507426655,1.12127566303967,0.77991092745788,1.43769707996587,0.150520021985717,0.269078181138142
"g1461",205.94450421309,-0.436182470197779,0.304535431312883,-1.43228808653677,0.152061391166195,0.271333264021619
"g1686",265.43962837855,-0.892830866451605,0.626588924480087,-1.42490687525706,0.154184121990083,0.274750709979636
"g1764",220.981361251888,-0.778187969953808,0.546724529309566,-1.42336392138203,0.154630685617083,0.275176112576638
"g716",322.265948912078,0.424847343695722,0.29955789053533,1.41824788169155,0.156118407028223,0.277078781374487
"g1226",1377.02244423682,0.670802845884595,0.472781885141373,1.41884210661754,0.15594505374306,0.277078781374487
"g812",351.85015523047,-0.539973420532404,0.381626830502021,-1.41492520277487,0.157090427663349,0.278430691065962
"g801",15.3561096274905,-1.11385932185999,0.791458031700775,-1.40735108779729,0.159323307355684,0.282010773982521
"g592",684.138212339039,0.415466180804763,0.295468037966593,1.40612901369636,0.159685818312682,0.282275064680895
"g363",2.84482376031504,-3.03302574821252,2.1582014847543,-1.40534874507225,0.159917600022756,0.282307869906838
"g296",154.090697018524,-0.724945267259567,0.516777970557018,-1.40281766747559,0.160671217187628,0.282883898346302
"g805",231.759130589236,0.535886076278998,0.381815588458878,1.40352068505635,0.160461628139793,0.282883898346302
"g1544",477.671887289675,0.604350244914964,0.431267960285826,1.40133351087437,0.161114364700909,0.283287408849939
"g477",1751.53062776621,0.576723380465418,0.41229304416795,1.39881908905183,0.161867240476785,0.284233722004328
"g1015",1519.07937722154,-0.56003608815873,0.401062622823274,-1.39638065551052,0.162599897220715,0.28514207141752
