"","Control_1","Control_2","Control_3","Heat_treated_42_12h_1","Heat_treated_42_12h_2","Heat_treated_42_12h_3"
"g664",1258.51961557161,1544.72309107075,2116.25892101387,1451.13013368067,2254.85140422457,1543.65323892222
"g665",284.543738042527,332.922409478533,280.299194836274,102.140421584371,202.178457165839,156.938079290426
"g666",452.822292798861,523.82251685265,548.335299898461,934.906921889382,1357.68450055116,684.352935922184
"g667",74.4505121043172,60.8667009018924,57.8117089349815,72.6945342807689,46.3325631005048,110.628482122759
"g668",622.12071758402,605.900340796111,497.531070834386,795.03895719727,713.240668335044,894.461293442153
"g669",283.523868013701,212.111230415686,196.209436385392,167.47348403924,94.0691432646613,277.857583005999
"g670",185.61634524638,97.7556105394029,242.63399053015,163.792748126289,223.238713120614,263.278635749512
"g671",947.459256779598,1185.05622210503,1448.79646330999,158.271644256864,438.053323859318,481.105259464092
"g672",1185.08897349612,849.36714440368,1348.06394016571,2185.43694831425,2647.97618204703,1574.52630370066
"g673",393.669831126937,248.077917312258,177.814801724261,323.904760339628,296.2476004305,234.120741236537
"g674",160.119594525723,468.489152396384,700.747987090685,416.843342141624,247.107003202692,4641.25073835947
"g675",534.411895104962,1315.08962857725,1215.79775760234,149.069804474488,178.310167083761,239.266252032944
"g676",120.344663401499,973.867214430278,595.635789027082,97.5395016931836,131.977603983256,96.0495348662714
"g677",0,10.1444501503154,7.88341485477021,25.7651513906523,14.0401706365166,1.71517026546913
"g679",341.656459656798,418.689124385745,377.527978045107,173.914771886903,189.542303592974,279.572753271469
"g681",65.2716818448808,28.5889049690707,57.8117089349815,26.6853353688898,29.4843583366849,21.4396283183642
"g682",503.815794240174,260.066812944449,289.934479658771,242.008386276484,280.803412730332,269.281731678654
"g683",1251.38052536982,1877.64550054929,1408.50345405228,993.798696496587,624.787593324989,1246.92878299606
"g688",68.3312919313596,48.8778052697015,53.4320340156647,111.342261366747,39.3124777822465,46.3095971676666
"g689",98.9273927961475,132.800074695038,106.864068031329,138.027596735637,78.624955564493,150.077398228549
"g690",151.960634295113,114.355619876283,141.025532402,234.646914450583,99.6852115192679,140.643961768469
"g691",364.093600290976,189.977884633179,368.768628206473,527.265419530134,471.749733386958,427.077396101814
"g692",655.776428535287,443.589138391064,564.978064591865,908.221586520492,666.908105234539,901.321974504029
"g693",552.769555623834,439.900247427313,515.925705495517,673.574672069909,551.778706015103,723.801852027974
"g694",76.4902521619697,50.722250751577,53.4320340156647,92.0183978237581,47.7365801641565,82.3281727425184
"g695",12856.4815833839,3032.26837220337,4329.74662523657,1802.64041336742,2882.44703167686,2990.39935784543
"g696",1474.73206168278,3204.72402475873,3625.49489821043,673.574672069909,647.251866343416,740.095969549931
"g697",160.119594525723,157.700088700358,157.668297095404,194.15881940813,193.754354783929,168.086686015975
"g698",75.4703821331434,399.322446826052,466.873346399169,184.956979625754,133.381621046908,95.1919497335369
"g699",215.192576082341,833.689357807738,1310.39873585958,321.144208404916,123.553501601346,176.662537343321
"g700",0,21.2111230415686,21.8983745965839,3.68073591295032,5.61606825460664,4.28792566367283
"g701",19.377530547699,55.3333644562658,103.360328095876,10.1220237606134,8.42410238190997,19.724458052895
"g702",4.07948011530505,82.077823943461,80.5860185154288,4.60091989118791,0,6.00309592914196
"g704",8.1589602306101,8.30000466843987,16.6427646934038,12.8825756953261,0,3.43034053093827
"g705",409.987751588158,450.966920318566,338.986838755119,318.383656470203,317.307856385275,629.467487427172
"g707",652.716818448808,1752.22320778175,2456.99762973671,1165.87310042702,746.937077862684,915.043336627782
"g708",56.0928515854444,53.4889189743903,69.1988637252051,133.426676844449,43.5245289732015,115.773992919166
"g709",244.768806918303,189.977884633179,171.683256837218,302.740528840164,240.086917884434,333.600616633746
"g710",83.6293423637535,184.444548187553,184.822281595168,160.112012213339,115.129399219436,107.198141591821
"g711",6.11922017295758,11.0666728912532,11.3871547902236,11.9623917170886,39.3124777822465,10.2910215928148
"g712",918.902895972463,856.744926331182,631.54912336548,578.795722311438,418.397084968195,658.625381940147
"g713",693.511619601859,679.678160071132,681.477417445691,296.299240992501,606.535371497518,621.749221232561
"g714",47.9338913548343,161.388979664109,163.799841982448,164.712932104527,202.178457165839,73.7523214151727
"g715",6.11922017295758,11.0666728912532,3.50373993545343,10.1220237606134,26.6763242093816,9.43343646008023
"g716",313.100098849663,243.46680360757,268.91204004605,326.665312274341,386.104692504207,395.346746190635
"g717",215.192576082341,131.8778519541,169.055451885628,92.9385818019957,46.3325631005048,63.4612998223579
"g718",185.61634524638,141.100079363478,133.14211754723,164.712932104527,175.502132956458,228.117645307395
"g719",6404.78378102893,1830.61214076146,2661.09048097688,6035.48671326029,15247.625311257,2601.91329271667
"g720",3114.68306803541,6291.40353867742,3210.3017158592,1325.98511264035,1015.10433702015,1843.80803537932
"g721",52.0133714701394,87.6111603890875,66.5710587736151,41.4082790206911,26.6763242093816,66.0340552205616
"g722",463.020993087123,331.077963996657,430.084077076908,357.031383556181,275.187344475726,500.829717516987
"g723",254.967507206566,588.378108718293,599.139528962536,347.829543773806,570.030927842574,343.891638226561
"g724",0,0,0,7.36147182590065,15.4441877001683,0
"g725",588.465006632754,195.511221078806,513.297900543927,926.625266085244,1232.72698188616,636.328168489048
"g726",135.642713833893,91.3000513528386,256.648950271963,382.796534946834,398.740846077072,174.947367077852
"g727",40.7948011530505,863.200485517747,721.770426703406,144.4688845833,126.361535728649,193.814239998012
"g730",875.048484732933,549.644753598907,480.012371157119,230.966178537633,185.330252402019,181.808048139728
"g731",27.5364907783091,18.4444548187553,25.4021145320373,6.44128784766307,1.40401706365166,1.71517026546913
"g732",39.7749311242242,74.7000420159588,52.5560990318014,129.745940931499,63.1807678643247,189.526314334339
"g733",501.776054182521,476.789157064824,798.852705283381,62.5725105201555,65.9888019916281,91.7616092025986
"g734",607.842537180452,491.544720919828,373.14830312579,557.631490811974,727.28083897156,530.845197162697
"g736",606.822667151626,393.789110380425,437.967491931678,704.860927329987,460.517596877745,733.235288488054
"g737",3571.58484094957,547.800308117032,707.755466961592,1371.074127574,2935.79968009562,1867.82041909589
"g738",849.551734012277,652.011477842999,514.17383552779,924.784898128769,877.510664782288,750.386991142746
"g739",293.722568301964,484.166938992326,360.885213351703,299.979976905451,255.531105584602,332.743031501012
"g740",0,1.84444548187553,0,0.920183978237581,0,11.1486067255494
"g741",193.77530547699,155.855643218482,177.814801724261,52.4504867595421,11.2321365092133,106.340556459086
"g743",1427.81804035677,1661.84537916985,1491.7172775193,1277.21536179376,1886.99893354783,1064.2631497236
"g744",429.365282135857,639.10035946987,431.835947044635,183.116611669279,109.51333096483,128.637769910185
"g745",11.2185703170889,8.30000466843987,42.9208142093045,18.4036795647516,8.42410238190997,12.0061918582839
"g746",170.318294813986,241.622358125694,267.160170078324,70.8541663242937,123.553501601346,114.058822653697
"g751",28.5563608071354,43.3444688240749,54.3079689995281,29.4458873036026,39.3124777822465,38.5913309730555
"g752",957.657957067861,1251.45625945255,1427.77402369727,1535.78705967852,1715.70885178233,1511.06500387831
"g755",1024.96937897039,166.000093368797,109.49187298292,551.190202964311,584.071098479091,387.628479996024
"g756",88.7286925078849,29.5111277100084,19.2705696449938,158.271644256864,92.6651262010096,101.195045662679
"g757",122.384403459152,98.6778332803407,81.4619534992921,195.079003386367,122.149484537695,131.210525308389
"g758",857.710694242887,657.544814288625,554.466844785505,608.241609615041,450.689477432183,742.668724948134
"g760",61.1922017295758,31.355573191884,35.0373993545343,43.2486469771663,12.636153572865,45.452012034932
"g761",592.544486748059,730.400410822709,661.330912816834,449.969965358177,533.526484187631,558.287921410203
"g762",20.3974005765253,13.8333411140665,19.2705696449938,59.8119585854428,39.3124777822465,79.7554173443147
"g764",1564.48062421949,1083.61172060187,597.387658994809,1745.58900671669,3056.54514756967,2329.20122050708
"g767",31.6159708936141,8.30000466843987,30.6577244352175,49.6899348248294,78.624955564493,92.6191943353332
"g768",781.220442080917,433.444688240749,492.275460931206,254.89096197181,216.218627802356,433.080492030956
"g769",853.631214127582,620.655904651115,644.68814812343,400.280030533348,449.285460368532,557.430336277468
"g770",306.980878676705,292.344608877271,247.013665449466,580.636090267914,655.675968725326,439.083587960098
"g771",43.8544112395293,71.9333737931455,90.2213033379257,67.1734304113434,49.1405972278081,53.1702782295431
"g772",0,4.61111370468882,0.875934983863356,19.3238635429892,1.40401706365166,24.8699688493024
"g773",2759.76829800387,2011.36779798526,2269.54754318996,5616.80300316219,6871.25950951123,4536.62535216586
"g774",388.570480982806,1092.83394801125,1082.65564005511,493.218612335343,565.818876651619,540.278633622777
"g775",679.233439198291,1264.36737782567,928.491082895158,807.921532892596,1225.7068965679,445.08668388924
"g776",1.01987002882626,11.9888956321909,14.0149597418137,32.2064392383153,16.8482047638199,17.1517026546913
"g777",8.1589602306101,73.7778192750211,92.8491082895158,61.6523265419179,115.129399219436,80.6130024770492
"g778",372.252560521586,5929.89222422982,4345.51345494611,2418.24349480836,5308.58851766693,2703.96592351209
"g779",269.245687610133,944.35608672027,848.780999363592,447.209413423464,807.309811599705,441.656343358302
"g780",559.908645825618,961.878318798087,1054.62572057148,2390.63797546124,2245.02328477901,3687.61607075864
"g781",290.662958215485,231.477907975379,273.291714965367,542.908547160173,592.495200861001,491.396281056907
"g782",509.935014413131,621.578127392053,560.598389672548,1445.60902981124,1335.22022753273,865.303398929177
"g783",38.755061095398,166.000093368797,69.1988637252051,30.3660712818402,33.6964095276399,56.6006187604814
"g785",235.589976658867,342.14463688791,280.299194836274,152.750540387438,136.189655174211,197.24458052895
"g786",1.01987002882626,16.6000093368797,18.3946346611305,7.36147182590065,25.2723071457299,2.5727553982037
"g787",609.882277238105,653.855923324874,654.323432945927,1176.91530816587,775.017419135717,1239.21051680145
"g788",208.053485880558,161.388979664109,183.070411627441,97.5395016931836,207.794525420446,143.216717166673
"g801",11.2185703170889,27.6666822281329,24.526179548174,7.36147182590065,4.21205119095498,17.1517026546913
"g802",275.364907783091,257.300144721636,264.532365126734,168.393668017477,115.129399219436,318.164084244524
"g803",5.09935014413131,16.6000093368797,8.75934983863356,36.8073591295032,22.4642730184266,35.1609904421172
"g804",30.5961008647879,63.6333691247057,20.1465046288572,34.0468071947905,12.636153572865,38.5913309730555
"g805",166.238814698681,225.022348788814,176.938866740398,280.656113362462,190.946320656626,350.752319288438
"g806",494.636963980737,296.95572258196,276.795454900821,526.345235551896,242.894952011737,632.89782795811
"g807",17.3377904900465,7.37778192750211,12.263089774087,18.4036795647516,11.2321365092133,25.727553982037
"g808",1459.43401125038,1208.11179062847,1094.9187298292,916.503242324631,609.343405624821,867.018569194646
"g809",264.146337466002,155.855643218482,124.382767708597,46.9293828901166,7.02008531825831,86.6160984061912
"g810",86.6889524502323,249.922362794134,126.134637676323,66.2532464331058,43.5245289732015,87.4736835389258
"g811",563.988125940923,765.444874978344,623.66570851071,630.326025092743,817.137931045267,948.48915680443
"g812",412.02749164581,463.878038691695,375.77610807738,246.609306167672,210.602559547749,402.207427252512
"g813",40.7948011530505,1.84444548187553,1.75186996772671,170.234035973952,119.341450410391,152.650153626753
"g814",1474.73206168278,874.267158409,953.893197427195,2048.32953555686,2160.78226095991,1906.41175006894
"g815",0,1.84444548187553,0,11.042207738851,8.42410238190997,10.2910215928148
"g816",13.2583103747414,3.68889096375105,7.00747987090685,37.7275431077408,50.5446142914598,30.0154796457098
"g817",7.13909020178384,1.84444548187553,4.37967491931678,15.6431276300389,28.0803412730332,5.1455107964074
"g818",1531.84478329705,652.011477842999,862.795959105406,797.799509131983,567.222893715271,1138.8730562715
"g819",2428.31053863533,1694.12317510267,1981.36493349891,1623.20453761109,1632.87184502688,1480.19193909986
"g823",201.9342657076,216.722344120374,162.923906998584,169.313851995715,306.075719876062,347.321978757499
"g824",2.03974005765253,0,0,4.60091989118791,0,5.1455107964074
"g825",47.9338913548343,109.744506171594,99.8565881604226,11.042207738851,44.9285460368532,31.730649911179
"g826",321.259059080273,894.556058709631,818.999209912238,208.881763059931,405.76093139533,342.176467961092
"g827",53.0332414989657,46.1111370468882,56.9357739511182,34.0468071947905,39.3124777822465,23.1547985838333
"g829",1720.52073862991,1845.36770461646,1607.34069538926,2216.72320357433,2033.01670816761,1510.20741874557
"g830",1.01987002882626,6.45555918656434,7.88341485477021,0,0,0
"g831",6.11922017295758,61.7889236428302,70.0747987090685,5.52110386942549,0,0.857585132734566
"g832",48.9537613836606,675.067046366443,596.511724010946,29.4458873036026,64.5847849279764,120.061918582839
"g835",727.167330553125,653.855923324874,539.575950059828,275.135009493037,252.723071457299,381.625384066882
"g836",35.6954510089192,29.5111277100084,27.153984499764,106.741341475559,85.6450408827513,53.1702782295431
"g837",28.5563608071354,39.6555778603238,16.6427646934038,129.745940931499,148.825808747076,66.0340552205616
"g839",1049.44625966222,530.278076039214,790.093355444747,379.115799033883,518.082296487463,246.984518227555
"g840",16.3179204612202,31.355573191884,29.7817894513541,16.5633116082765,7.02008531825831,22.2972134510987
"g842",148.901024208634,132.800074695038,126.134637676323,192.318451451654,380.4886242496,121.777088848308
"g843",796.518492513311,725.78929711802,926.739212927431,1304.82088114089,2024.5926057857,752.959746540949
"g844",2396.69456774172,1747.61209407706,2018.15420282117,1513.70264420082,1156.91006044897,1847.23837591026
"g845",464.040863115949,532.12252152109,444.099036818722,389.237822794497,310.287771067017,498.256962118783
"g846",481.378653605996,458.344702246068,741.916931332263,1374.75486348695,1514.93441168014,841.29101521261
"g847",0,2.76666822281329,0.875934983863356,12.8825756953261,33.6964095276399,15.4365323892222
"g848",828.134463406925,813.400457507107,794.473030364064,767.433437850142,571.434944906226,927.049528486066
"g849",482.398523634822,553.333644562658,716.514816800226,680.015959917572,814.329896917964,888.458197513011
"g850",0,60.8667009018924,45.5486191608945,174.83495586514,73.0088873098864,102.052630795413
"g854",3.05961008647879,7.37778192750211,1.75186996772671,11.9623917170886,11.2321365092133,12.0061918582839
"g855",33.6557109512667,227.789017011628,192.705696449938,57.05140665073,67.3928190552797,73.7523214151727
"g856",341.656459656798,271.133485835702,248.765535417193,79.135822128432,67.3928190552797,150.077398228549
"g857",65.2716818448808,61.7889236428302,56.0598389672548,24.8449674124147,26.6763242093816,32.5882350439135
"g858",337.576979541493,296.033499841022,305.701309368311,138.947780713875,105.301279773875,235.835911502006
"g859",161.13946455455,164.155647886922,219.859680949702,257.651513906523,230.258798438872,264.993806014981
"g860",734.306420754909,404.855783271678,423.952532189864,587.997562093814,429.629221477408,523.126930968086
"g861",0,0,0.875934983863356,6.44128784766307,1.40401706365166,3.43034053093827
"g862",257.007247264218,159.544534182233,245.26179548174,352.430463664994,324.327941703534,258.990710085839
"g863",292.702698273137,497.078057365455,336.359033803529,47.8495668683542,26.6763242093816,58.3157890259505
"g864",0,1.84444548187553,0,11.042207738851,0,2.5727553982037
"g865",539.511245249093,391.944664898549,416.069117335094,326.665312274341,292.035549239546,293.294115395222
"g867",1414.55972998203,2111.89007674748,2077.71778172388,4631.28596246974,5867.38730900029,2526.44580103603
"g868",28.5563608071354,40.5778006012616,42.0448792254411,104.900973519084,168.482047638199,68.6068106187653
"g869",0,0,2.62780495159007,17.483495586514,14.0401706365166,0
"g870",0,0,0,14.7229436518013,5.61606825460664,0
"g871",436.50437233764,4208.10236689901,4760.70663729734,402.120398489823,453.497511559487,430.507736632752
"g872",0,11.0666728912532,6.13154488704349,41.4082790206911,4.21205119095498,18.0092877874259
"g873",1826.58722162784,1294.80072827662,1574.93110098631,403.04058246806,614.959473879428,517.123835038944
"g874",335.53723948384,303.411281768524,282.926999787864,749.949942263628,943.499466773916,661.198137338351
"g875",418.146711818768,227.789017011628,340.738708722846,168.393668017477,127.765552792301,309.588232917178
"g876",8.1589602306101,13.8333411140665,15.7668297095404,83.7367420196199,98.2811944556163,73.7523214151727
"g877",49.9736314124869,657.544814288625,706.879531977729,55.2110386942549,18.2522218274716,30.8730647784444
"g878",166.238814698681,243.46680360757,187.450086546758,126.985388996786,140.401706365166,144.074302299407
"g879",16.3179204612202,43.3444688240749,21.0224396127206,13.8027596735637,21.0602559547749,11.1486067255494
"g881",192.755435448164,178.911211741926,159.420167063131,223.604706711732,193.754354783929,263.278635749512
"g882",5.09935014413131,4.61111370468882,13.1390247579503,11.9623917170886,0,4.28792566367283
"g883",81.589602306101,142.022302104416,101.608458128149,115.943181257935,81.4329896917964,115.773992919166
"g884",1.01987002882626,0,0,4.60091989118791,0,16.2941175219568
"g885",1476.77180174043,1178.60066291846,1030.09954102331,542.908547160173,537.738535378586,733.235288488054
"g886",1208.54598415912,101.444501503154,170.807321853354,954.230785432371,2336.28439391636,811.2755355669
"g887",4.07948011530505,0,0.875934983863356,7.36147182590065,25.2723071457299,3.43034053093827
"g888",124.424143516804,57.1778099381413,35.0373993545343,51.5303027813045,16.8482047638199,33.4458201766481
"g889",10.1987002882626,4.61111370468882,3.50373993545343,8.28165580413823,4.21205119095498,6.86068106187653
"g890",0,3.68889096375105,0,17.483495586514,8.42410238190997,1.71517026546913
"g894",69.3511619601859,59.0222554200169,64.8191888058884,148.149620496251,106.705296837526,237.551081767475
"g895",158.079854468071,32.2777959328217,24.526179548174,140.78814867035,342.580163531005,114.058822653697
"g896",1348.26817810832,497.078057365455,615.782293655939,1300.2199612497,3366.83291863668,903.894729902233
"g897",88.7286925078849,658.467037029563,388.039197851467,246.609306167672,512.466228232856,195.529410263481
"g898",7.13909020178384,15.677786595942,10.5112198063603,30.3660712818402,42.1205119095498,7.7182661946111
"g899",60.1723317007495,333.84463221947,267.160170078324,49.6899348248294,165.674013510896,36.8761607075864
"g900",1082.08210058466,9641.83875650432,5591.0930019998,1097.77948603743,2656.40028442894,869.59132459285
"g901",318.199448993794,647.40036413831,584.248634236859,438.927757619326,358.024351231174,489.681110791437
"g902",1.01987002882626,10.1444501503154,0.875934983863356,6.44128784766307,28.0803412730332,7.7182661946111
"g903",186.636215275206,326.466850291968,330.227488916485,132.506492866212,189.542303592974,145.789472564876
"g904",578.266306344491,310.789063696026,310.956919271491,95.6991337367084,112.321365092133,175.804952210586
"g905",45.8941512971818,11.0666728912532,18.3946346611305,30.3660712818402,39.3124777822465,31.730649911179
"g906",443.643462539424,498.000280106392,304.825374384448,714.9829510906,666.908105234539,561.718261941141
"g907",597.64383689219,694.433723926136,702.499857058412,1499.89988452726,3773.99786709567,2484.42412953204
"g908",1052.5058697487,271.133485835702,567.605869543455,1877.17531560467,2948.43583366849,1356.69967998608
"g909",91.7883025943636,559.789203749222,492.275460931206,1413.40259057292,1194.81852116756,676.634669727573
"g913",805.697322772747,49.8000280106392,126.134637676323,242.928570254721,164.269996447244,155.222909024956
"g914",6286.47885768508,533.044744262027,830.386364702462,1802.64041336742,1646.9120156634,1212.62537768668
"g915",334.517369455014,519.211403147961,399.42635264169,500.580084161244,374.872555994994,584.01547539224
"g916",0,0,0,6.44128784766307,1.40401706365166,3.43034053093827
"g917",2685.31778589955,1658.1564882061,2037.42477246617,3741.468055514,5895.46765027333,2519.58511997416
"g919",230.490626514735,135.566742917851,135.76992249882,151.830356409201,126.361535728649,247.84210336029
"g920",46.9140213260081,31.355573191884,9.63528482249692,192.318451451654,89.8570920737063,153.507738759487
"g921",323.298799137925,328.311295773844,258.40082023969,637.687496918644,791.865623899537,560.003091675672
"g922",3708.24742481229,2756.52377266298,3786.66693524129,6135.78676688819,8846.71151806912,4114.69346686045
"g923",14975.7715032848,14158.8857416175,15935.0092264422,5704.22048109476,7705.24564532032,13548.1299269407
"g924",1.01987002882626,0.922222740937764,0,10.1220237606134,1.40401706365166,1.71517026546913
"g925",1512.46725274935,1998.45667961213,2505.1740538492,262.252433797711,240.086917884434,343.891638226561
"g926",390.610221040459,609.589231759862,611.402618736623,53.3706707377797,42.1205119095498,104.625386193617
"g927",218.25218616882,213.955675897561,445.850906786448,11.9623917170886,2.80803412730332,28.3003093802407
"g928",0,0,2.62780495159007,4.60091989118791,1.40401706365166,1.71517026546913
"g929",5.09935014413131,13.8333411140665,13.1390247579503,21.1642314994644,36.5044436549432,15.4365323892222
"g930",1349.28804813715,897.322726932444,894.329618524487,1037.04734347375,817.137931045267,1041.10835113976
"g932",4.07948011530505,8.30000466843987,7.00747987090685,31.2862552600778,51.9486313551115,15.4365323892222
"g933",209.073355909384,242.544580866632,230.370900756063,763.752701937192,1176.56629934009,446.801854154709
"g934",1.01987002882626,4.61111370468882,2.62780495159007,0,9.82811944556163,4.28792566367283
"g937",0,83.9222694253365,47.3004891286212,0,0,0
"g939",31.6159708936141,39.6555778603238,60.4395138865716,102.140421584371,73.0088873098864,92.6191943353332
"g940",18.3576605188727,41.5000233421994,72.7026036606586,110.42207738851,51.9486313551115,141.501546901203
"g941",53.0332414989657,160.466756923171,107.740003015193,136.187228779162,106.705296837526,297.582041058895
"g942",283.523868013701,271.133485835702,273.291714965367,997.479432409538,1305.73586919604,941.628475742554
"g943",2.03974005765253,3.68889096375105,4.37967491931678,8.28165580413823,15.4441877001683,34.3034053093827
"g944",286.58347810018,339.377968665097,360.009278367839,235.567098428821,273.783327412074,379.052628668678
"g945",40.7948011530505,38.7333551193861,48.1764241124846,37.7275431077408,30.8883754003365,30.0154796457098
"g946",999.472628249737,892.711613227755,721.770426703406,1304.82088114089,1559.862957717,1368.70587184437
"g947",352.875029973887,260.066812944449,369.644563190336,275.135009493037,349.600248849264,312.160988315382
"g948",77.510122190796,95.9111650575274,77.0822785799754,173.914771886903,230.258798438872,127.78018477745
"g949",162.159334583376,734.08930178646,511.5460305762,2102.62039027287,2546.88695346411,909.897825831375
"g950",142.781804035677,164.155647886922,128.762442627913,701.180191417037,606.535371497518,571.151698401221
"g951",598.663706921016,311.711286436964,361.761148335566,588.917746072052,358.024351231174,493.96903645511
"g952",2969.86152394208,2306.47907508535,2615.54186181598,3954.95073846512,5947.41628162844,2780.29100032546
"g953",823.035113262794,886.256054041191,669.214327671604,406.721318381011,238.682900820782,577.154794330363
"g954",1718.48099857225,1027.35613340467,1124.70051928055,1680.25594426182,1906.65517243896,1748.61608564578
"g956",1317.67207724353,1007.98945584498,832.138234670188,1706.02109565247,1088.11322433004,2361.789455551
"g957",2699.59596630312,2142.32342719842,2353.63730164084,1698.65962382657,4073.05350165347,1637.13001839029
"g958",66.2915518737071,20.2889003006308,12.263089774087,172.074403930428,866.278528273075,78.8978322115801
"g959",2150.90589079459,496.155834624517,790.969290428611,1398.67964692112,6983.58087460336,1784.63466122063
"g960",7.13909020178384,6.45555918656434,6.13154488704349,45.0890149336415,1.40401706365166,80.6130024770492
"g962",78.5299922196222,51.6444734925148,49.9282940802113,55.2110386942549,56.1606825460664,33.4458201766481
"g963",382.451260809849,576.389213086102,409.937572448051,332.186416143767,372.06452186769,363.616096279456
"g964",76.4902521619697,26.7444594871951,14.0149597418137,39.567911064216,390.316743695162,132.068110441123
"g966",25.4967507206566,44.2666915650126,22.7743095804473,4.60091989118791,19.6562388911233,25.727553982037
"g967",1042.30716946044,895.478281450568,855.788479234499,830.926132348536,561.606825460664,980.219806715609
"g968",2000.98499655713,1730.08986199924,1873.62493048372,2131.14609359824,2020.38055459474,1803.50153414079
"g969",16.3179204612202,35.9666868965728,16.6427646934038,50.610118803067,16.8482047638199,34.3034053093827
"g970",1182.02936340964,5755.59212619258,5577.95397724185,1310.34198501032,1842.07038751098,1314.67800848209
"g972",628.239937756978,700.8892831127,974.039702056052,1013.12256003958,1156.91006044897,1075.41175644915
"g973",2.03974005765253,53.4889189743903,24.526179548174,4.60091989118791,5.61606825460664,4.28792566367283
"g975",0,81.1556012025232,21.8983745965839,0,0,0
"g976",597.64383689219,3567.15756194727,2107.49957117524,1468.61362926718,2796.80199079411,1076.26934158188
"g977",363.07373026215,378.111323784483,384.535457916013,199.679923277555,178.310167083761,293.294115395222
"g978",866.889524502323,834.611580548676,849.656934347456,1138.26758107989,1621.63970851767,836.145504416202
"g979",86.6889524502323,152.166752254731,94.6009782572425,331.266232165529,308.883754003365,162.941175219568
"g981",757.763431417913,986.778332803407,607.022943817306,879.695883195127,401.548880204375,716.083585833363
"g983",27.5364907783091,49.8000280106392,63.943253822025,11.9623917170886,23.8682900820782,13.7213621237531
"g984",0,0,1.75186996772671,1.84036795647516,14.0401706365166,1.71517026546913
"g985",2462.98611961542,2936.35720714584,3559.79977442068,2645.52893743305,2076.54123714081,2304.33125165778
"g986",90.7684325655374,123.57784728566,150.660817224497,129.745940931499,49.1405972278081,81.4705876097838
"g987",245.788676947129,205.655671229121,213.728136062659,278.815745405987,324.327941703534,374.764703005005
"g990",11.2185703170889,1.84444548187553,7.88341485477021,0,1.40401706365166,2.5727553982037
"g991",2710.81453662021,2486.31250956821,2951.90089561951,1417.08332648587,1388.57287595149,961.352933795449
"g992",2.03974005765253,6.45555918656434,12.263089774087,8.28165580413823,0,0
"g994",14.2781804035677,34.1222414146972,22.7743095804473,0.920183978237581,8.42410238190997,11.1486067255494
"g995",6.11922017295758,28.5889049690707,23.6502445643106,35.8871751512657,8.42410238190997,23.1547985838333
"g996",12.2384403459152,35.044464155635,7.88341485477021,5.52110386942549,2.80803412730332,30.8730647784444
"g997",7.13909020178384,17.5222320778175,17.5186996772671,16.5633116082765,9.82811944556163,13.7213621237531
"g998",430.385152164683,482.32249351045,593.007984075492,677.25540798286,1642.69996447244,453.662535216586
"g1000",105.046612969105,114.355619876283,137.521792466547,169.313851995715,162.865979383593,107.198141591821
"g1001",6.11922017295758,11.0666728912532,5.25560990318014,24.8449674124147,28.0803412730332,16.2941175219568
"g1003",0,0,2.62780495159007,0.920183978237581,1.40401706365166,5.1455107964074
"g1006",871.988874646455,913.922736269324,824.254819815418,156.431276300389,230.258798438872,191.241484599808
"g1007",482.398523634822,403.93356053074,316.212529174672,1629.64582545876,1128.82971917594,1035.96284034336
"g1008",900.54523545359,1090.06727978844,1115.06523445805,1373.83467950871,1051.60878067509,1060.83280919266
"g1009",39.7749311242242,21.2111230415686,25.4021145320373,58.8917746072052,35.1004265912915,61.7461295568888
"g1010",566.027865998576,414.078010681056,501.910745753703,868.653675456276,640.231781025157,694.643957514999
"g1011",255.987377235392,106.055615207843,78.8341485477021,40.4880950424536,14.0401706365166,42.8792566367283
"g1012",1836.7859219161,423.300238090433,430.960012060771,195.079003386367,157.249911128986,371.334362474067
"g1013",84.6492123925798,210.26678493381,133.14211754723,62.5725105201555,195.158371847581,117.489163184636
"g1014",1844.94488214671,1805.71212675614,1614.34817526017,1172.31438827468,665.504088170887,1162.02785485534
"g1015",1644.03048646794,1750.37876229988,2037.42477246617,1156.67126064464,772.209385008414,1753.76159644219
"g1016",544.610595393224,612.355899982675,504.538550705293,684.61687980876,585.475115542743,556.572751144734
"g1017",1672.58684727507,1336.30075161882,1108.93368957101,1902.02028301708,1874.36277997497,1392.71825556094
"g1018",399.789051299895,336.611300442284,326.723748981032,350.590095708518,393.124777822465,463.095971676666
"g1019",17.3377904900465,10.1444501503154,11.3871547902236,25.7651513906523,5.61606825460664,1.71517026546913
"g1020",744.505121043172,850.289367144618,896.081488492213,1317.70345683622,1778.88961964665,1154.30958866073
"g1021",361.033990204497,452.811365800442,663.082782784561,1356.35118392219,2952.64788485944,596.021667250524
"g1022",95.8677827096687,280.35571324508,289.058544674908,500.580084161244,1353.4724493602,284.718264067876
"g1023",22.4371406341778,12.9111183731287,19.2705696449938,75.4550862154816,43.5245289732015,147.504642830345
"g1024",45.8941512971818,40.5778006012616,35.0373993545343,149.069804474488,44.9285460368532,101.195045662679
"g1025",189.695825361685,165.07787062786,118.251222821553,177.595507799853,286.419480984939,177.520122476055
"g1026",387.55061095398,426.066906313247,415.193182351231,116.863365236173,75.8169214371897,70.3219808842344
"g1032",0,0,0.875934983863356,9.20183978237581,0,7.7182661946111
